"CountryCode","SeriesCode","Year","DESCRIPTION",
"SSF","SI.POV.GAPS","YR1996","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR1999","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR2002","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR2005","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR2008","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR2010","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR2011","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR2012","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR2013","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.GAPS","YR2015","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR1990","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR1993","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR1996","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR1999","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR2002","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR2005","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR2008","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR2010","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR2011","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR2012","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR2013","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC","YR2015","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR1990","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR1993","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR1996","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR1999","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR2002","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR2005","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR2008","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR2010","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR2011","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR2012","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR2013","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.GP","YR2015","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR1990","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR1993","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR1996","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR1999","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR2002","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR2005","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR2008","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR2010","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR2011","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR2012","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR2013","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.LMIC.NO","YR2015","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR1990","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR1993","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR1996","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR1999","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR2002","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR2005","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR2008","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR2010","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR2011","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR2012","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR2013","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.NOP1","YR2015","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR1990","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR1993","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR1996","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR1999","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR2002","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR2005","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR2008","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR2010","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR2011","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR2012","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR2013","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC","YR2015","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR1990","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR1993","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR1996","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR1999","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR2002","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR2005","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR2008","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR2010","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
